Advisor,Location,Region,Sales Jan 22,Trades Jan 22,Sales Feb 22,Trades Feb 22,Sales Mar 22,Trades Mar 22,Sales Apr 22,Trades Apr 22,Sales May 22,Trades May 22,Sales Jun 22,Trades Jun 22,Sales Jul 22,Trades Jul 22,Sales Aug 22,Trades Aug 22,Sales Sep 22,Trades Sep 22,Sales Oct 22,Trades Oct 22,Sales Nov 22,Trades Nov 22,Sales Dec 22,Trades Dec 22,Sales Jan 23,Trades Jan 23,Sales Feb 23,Trades Feb 23,Sales Mar 23,Trades Mar 23,Sales Apr 23,Trades Apr 23,Sales May 23,Trades May 23,Sales Jun 23,Trades Jun 23,Sales Jul 23,Trades Jul 23,Sales Aug 23,Trades Aug 23,Sales Sep 23,Trades Sep 23,Sales Oct 23,Trades Oct 23,Sales Nov 23,Trades Nov 23,Sales Dec 23,Trades Dec 23,Sales Jan 24,Trades Jan 24,Sales Feb 24,Trades Feb 24,Sales Mar 24,Trades Mar 24,Sales Apr 24,Trades Apr 24,Sales May 24,Trades May 24,Sales Jun 24,Trades Jun 24,Sales Jul 24,Trades Jul 24,Sales Aug 24,Trades Aug 24,Sales Sep 24,Trades Sep 24
Charlie,Lagos,Africa,686329.3,17,246846.9,85,285160.68,8,246830.27,69,889411.28,32,843227.85,44,628321.75,63,313238.18,25,749064.59,41,680558.7,8,823907.59,19,41986.83,33,970123.28,49,587670.49,10,950022.26,63,229459.62,33,996901.86,69,454474.32,47,948956.46,97,543284.02,51,944800.31,45,827258.94,65,388745.82,29,473926.41,76,32265.53,3,786523.38,96,995170.41,22,581317.12,40,237797.71,62,117160.67,52,135418.03,65,319235.8,39,300530.6,63
Frank,Hong Kong,Asia,626668.58,3,590969.67,91,543053.47,77,137101.66,25,185907.24,37,845977.85,81,404761.8,99,281875.51,50,406190.07,75,322093.15,50,453015.34,70,367278.58,94,601433.97,12,311223.65,86,847437.22,26,36763.28,80,998077.74,40,294292.65,34,653643.04,0,544386.6,75,842593.13,46,340669.13,78,314415.43,38,846545.35,61,492178.99,11,100007.02,58,160501.91,7,163102.21,60,723692.26,38,713156.43,51,465695.2,99,989567.01,60,534406.58,31
Eve,Hong Kong,Asia,517675.59,27,2835.83,42,676402.96,36,214703.91,41,938924.08,84,617595.46,67,134644.95,80,774927.32,32,873206.14,70,154623.95,76,483503.96,7,618591.63,54,797046.76,68,367272.1,78,532264.18,23,939751.49,47,293915.5,52,315005.54,59,3494.97,93,815817.37,48,27952.45,74,959678.91,68,396287.49,46,126612.91,17,992714.64,27,652901.28,13,713291.78,40,539495.47,94,578859.6,58,572217.53,31,847218.13,25,955995.11,20,425357.97,36
David,Hong Kong,Asia,643950.98,68,29614.18,36,950846.79,91,784820.03,94,144442.82,87,662312.5,3,124055.75,15,776874.43,76,518558.87,68,441385.2,58,684408.78,63,596699.38,29,857573.0,26,891939.39,58,767774.45,25,156883.63,84,915534.16,25,763731.88,52,99337.16,23,574467.42,50,199064.14,46,927118.58,50,15522.2,94,409181.64,39,197935.17,69,34858.64,73,42109.2,84,85386.58,20,474012.7,61,411987.39,32,103996.66,16,297106.21,22,639680.19,41
David,Los Angeles,America,800333.46,66,68049.65,58,926350.87,19,404966.3,18,621223.27,24,198053.25,56,710550.08,73,300575.59,99,546704.42,5,117423.36,11,778845.23,16,778867.35,70,35798.6,99,979439.78,79,102591.08,81,789199.25,24,413097.78,42,850429.12,77,813498.47,96,194925.38,27,771952.28,87,706976.36,33,171737.01,2,646117.52,43,454302.8,60,703468.74,95,977948.15,1,578231.99,14,283635.46,50,156845.04,41,193677.15,3,476444.11,33,73397.41,37
Grace,Johannesburg,Africa,756528.3,27,263318.66,76,179206.51,54,703349.73,56,101679.99,95,684485.66,75,459657.25,34,762950.87,66,177541.45,0,744848.14,71,798878.94,74,638365.32,93,628242.09,0,192291.1,99,185883.71,47,690708.39,73,481655.57,57,707659.88,76,983512.51,75,483791.72,45,774828.78,61,188748.55,35,881706.47,79,307980.33,80,573203.53,80,190492.58,59,405125.27,19,286980.39,51,949327.92,54,307469.83,62,353055.56,34,578947.0,78,166186.98,45
Charlie,Lagos,Africa,421354.56,74,153871.51,91,19311.24,44,366223.51,20,124503.78,61,575482.33,13,922441.16,16,548876.63,49,793841.9,51,859606.62,93,572619.61,94,946770.91,6,448864.56,9,481995.24,83,38459.65,21,390440.45,45,709115.71,50,448238.37,76,917512.62,42,261083.57,91,673002.12,96,116694.42,5,853817.79,46,722361.98,34,56934.02,27,955337.95,69,135497.95,89,476805.09,18,123261.02,61,208604.24,2,306845.63,94,411612.39,20,427277.91,87
Charlie,Rome,Europe,431865.65,80,572981.08,7,608952.2,72,873218.59,36,557854.82,31,756727.3,61,801976.51,68,56048.89,16,156898.05,14,434053.8,93,750967.3,10,183606.47,71,506159.38,95,143889.84,49,102910.25,28,378184.37,60,981499.87,4,71570.51,11,775942.35,92,187916.33,46,996050.57,19,304423.33,4,56250.33,91,533006.6,48,674256.81,30,711006.41,10,787453.99,37,313243.62,5,338103.0,63,522183.2,7,459646.08,75,247426.91,37,307392.0,20
David,Cairo,Africa,364887.65,44,431279.29,52,14243.71,18,54018.86,80,201173.85,59,853618.99,43,403441.4,85,641468.38,1,635071.55,48,215345.61,2,947840.82,21,554752.55,15,544494.22,29,98295.48,27,121965.77,2,225173.4,98,355406.0,20,828560.33,96,556930.34,50,922230.63,14,958172.15,49,57022.58,72,291589.58,42,263229.44,21,856347.27,34,463965.74,3,67829.42,90,908465.82,87,439639.82,63,501961.27,15,39747.45,10,961291.02,68,708609.76,48
Adam,Toronto,America,304255.52,61,499438.34,21,441032.15,63,706460.85,1,167211.45,70,478689.53,40,605573.05,0,494810.22,16,574891.03,70,816866.24,0,493227.16,79,806216.34,17,594782.9,47,960742.04,16,771596.93,52,759946.27,22,555014.05,5,275077.56,12,293660.25,62,375940.98,72,447795.14,63,382966.17,4,436268.1,81,166378.83,83,669839.84,73,817250.33,62,336256.23,50,411244.12,99,832049.91,68,897761.09,78,764482.39,87,206622.23,0,301119.84,45
Bob,Johannesburg,Africa,403578.99,61,75586.98,91,941716.38,26,219780.19,6,358949.41,69,627219.56,54,831843.3,77,160965.16,25,539320.82,79,394530.51,70,869007.73,90,707441.2,77,831033.16,59,206629.73,12,673772.6,91,944462.83,86,888549.6,83,551807.55,69,127644.58,30,377079.25,29,426697.47,21,947080.89,63,955232.32,1,230276.99,61,342141.65,22,602427.73,28,309133.91,87,124281.27,14,85782.19,16,718853.95,64,768653.87,15,277231.11,20,90345.05,17
David,Hong Kong,Asia,200360.04,58,20048.99,21,567008.54,11,580011.08,94,764950.18,45,442112.63,38,713259.94,46,141138.72,4,349945.17,73,8600.19,96,308981.84,14,825442.21,8,313653.75,11,845518.46,2,127087.37,55,293872.51,15,978949.97,55,601703.58,48,206734.13,46,924459.28,87,403663.13,85,571707.11,59,623755.17,19,31503.78,99,394395.78,14,909287.61,52,710437.84,99,848547.89,66,295145.92,26,717678.09,0,790936.22,27,710562.55,74,466572.86,83
Bob,Los Angeles,America,486233.27,16,820858.77,75,145057.9,27,337040.34,33,932242.81,0,705179.27,85,648201.81,91,781408.24,64,538878.01,72,347931.54,58,33806.19,36,512017.46,43,29532.4,4,222891.03,49,563535.35,70,228980.12,58,878993.46,22,249420.43,34,787286.52,81,132906.56,40,24904.29,42,580461.22,31,486762.15,6,794376.77,5,249982.79,84,436148.99,90,739398.69,20,759798.69,33,353556.96,76,783869.44,94,250603.52,22,377974.4,9,628089.03,35
Frank,Hong Kong,Asia,138319.81,9,522748.57,5,89492.91,91,284052.14,35,302930.44,81,527829.71,17,939369.89,36,34340.26,13,414678.32,98,793170.98,19,153853.37,36,122792.68,82,208712.9,41,994554.13,33,217462.07,45,413452.7,67,939047.56,39,19851.6,30,123379.15,18,569937.01,63,333594.98,6,452691.3,51,602864.32,78,45275.52,13,672940.4,34,733805.52,77,1861.25,25,116307.55,91,667247.46,99,398472.28,25,995797.5,10,493836.91,48,253290.52,39
Grace,Shanghai,Asia,529115.57,41,508077.63,55,497850.81,98,989131.77,15,791691.98,32,391223.77,22,404019.87,81,218635.77,64,399591.07,9,592614.77,90,526061.79,60,929688.71,35,343008.64,9,792377.43,63,217058.1,25,251411.59,17,939306.84,89,527714.75,72,450953.16,21,710925.13,43,28837.38,94,349477.26,8,975235.69,65,739522.69,57,181858.87,18,230082.12,23,438105.42,73,210220.97,91,861445.69,89,998571.42,4,669955.18,60,306626.44,12,498239.79,50
Grace,Lagos,Africa,135745.55,8,956864.62,95,207371.81,52,815325.73,20,211790.96,52,567531.42,24,349334.69,10,578352.88,74,200470.63,24,12362.81,81,106760.5,37,880191.44,57,569429.22,84,505727.75,10,327559.08,94,989880.58,46,447537.82,60,499536.38,24,990686.9,29,429598.17,39,404315.56,21,593919.42,60,834180.61,29,174066.69,17,680415.21,56,580445.65,38,171680.21,62,649118.77,36,613781.22,38,257828.61,37,624540.65,67,576204.22,43,811790.32,21
Charlie,Berlin,Europe,208400.58,12,109290.57,25,562514.33,8,379714.79,63,987303.75,45,802240.36,44,585899.15,96,254375.39,69,66281.85,46,391818.81,54,760080.98,57,499369.83,11,312138.88,13,925895.83,45,608291.71,41,722134.33,61,881896.98,90,627216.8,23,312502.89,26,929149.78,98,523352.83,96,61752.41,73,369763.01,20,671178.77,27,664888.71,99,972973.37,8,396673.26,41,883914.48,68,260632.78,66,290038.48,69,360152.44,76,119999.77,43,91438.05,82
Adam,Lagos,Africa,421606.98,70,548120.15,34,969964.25,49,841404.17,15,891513.61,18,669138.38,68,34000.16,13,192870.48,15,850047.86,81,68940.26,85,200484.86,19,282556.91,86,621336.21,13,229961.89,5,534412.51,58,441173.45,92,151679.48,35,839122.48,82,289253.22,99,933346.54,62,925944.7,24,278870.66,73,581980.33,59,205037.5,64,113886.01,6,953737.84,92,552366.48,86,663972.1,17,944105.25,42,396510.91,16,949487.98,5,583846.69,33,647823.06,56
Eve,Rome,Europe,726858.29,31,32491.28,21,390815.84,67,485557.79,33,781538.72,68,949889.28,3,339527.64,8,729950.04,65,92502.55,3,368034.53,58,417.63,6,173753.43,93,99600.91,40,40142.94,69,133956.59,80,637920.12,21,370758.94,25,184555.56,22,94697.79,29,95477.92,71,766218.89,92,427130.23,70,673789.41,32,478279.53,20,259526.55,80,902104.95,75,158223.26,31,912576.16,34,186825.99,9,353180.09,16,20098.74,70,276846.3,59,238367.99,38
Eve,London,Europe,906425.47,31,513683.3,19,864923.35,88,781972.54,59,42717.93,84,343214.24,72,923286.43,61,907462.62,17,76316.99,26,832162.58,78,654304.43,72,913521.76,69,402939.76,8,455101.94,23,728164.9,63,352468.83,65,728708.02,89,776098.55,51,54760.11,84,381209.75,34,437963.77,26,826168.53,7,995425.79,23,934797.78,0,155887.12,21,892324.28,62,35872.68,15,988526.45,59,372097.51,94,559337.61,89,711141.71,31,746232.96,79,106027.1,76
Charlie,Rome,Europe,590166.65,98,865929.69,4,380852.93,83,215697.49,64,815541.29,2,660470.7,85,660681.03,58,203938.18,33,113350.07,19,743715.32,60,581934.99,75,30080.74,68,9275.02,47,619542.47,63,416410.27,92,111455.91,64,922354.62,49,913632.82,38,735812.86,53,453729.04,39,785046.15,50,226893.3,52,325107.61,3,409305.04,17,108923.44,0,335560.91,91,128327.95,53,568213.45,67,326215.26,12,769327.98,17,73520.79,67,977893.06,79,898162.29,91
Grace,New York,America,318860.25,65,674311.06,42,354397.77,75,318111.05,3,756557.47,7,687270.73,62,499837.88,99,57398.5,42,182150.7,20,409592.55,6,181332.11,86,799285.6,86,961288.0,49,219180.6,4,890310.84,43,657641.11,50,188708.59,35,852703.94,19,862398.55,56,62790.24,92,939307.81,3,303235.9,32,899381.73,37,782925.11,87,786287.56,37,799991.62,29,500912.13,72,196837.35,82,78817.96,99,5101.44,45,862910.23,58,364955.84,81,498621.35,95
Frank,Buenos Aires,America,252479.73,34,655588.31,32,570443.58,77,964205.06,99,576721.95,18,899118.75,50,852450.67,84,669782.81,56,442943.03,47,499057.11,77,532593.89,50,951994.15,69,468294.41,8,440428.36,38,732133.38,74,461276.89,2,834634.74,58,557732.64,96,467374.64,59,356003.19,74,736489.79,9,750768.0,50,816096.13,11,599594.85,48,239846.45,85,18509.34,93,680912.49,5,682687.28,98,121710.19,92,923994.78,7,44153.73,69,743569.32,93,265643.53,56
Bob,Hong Kong,Asia,426320.79,32,678695.14,26,101770.03,20,361957.11,38,558882.71,0,957825.41,24,526643.19,36,919776.25,14,55498.13,33,436062.73,47,523625.06,96,194581.09,0,362328.05,61,713483.98,17,213629.74,81,513741.32,95,161004.78,10,669378.35,94,998561.56,76,160960.85,60,344329.85,88,245959.79,63,878564.22,16,435829.58,44,206961.8,79,932962.66,70,751833.63,77,354571.08,19,358333.54,75,92354.16,68,325537.2,29,295780.32,44,259770.88,69
Bob,Johannesburg,Africa,632065.54,63,48186.43,49,175394.47,84,126359.63,38,105208.67,35,416797.77,64,198299.08,24,329584.98,60,990368.8,30,531773.2,55,16013.66,82,41772.77,73,705131.22,3,733531.08,16,658619.44,67,706875.5,0,354778.83,22,13860.24,49,720888.12,82,691061.3,61,668709.76,97,41192.74,26,663263.07,6,677915.18,57,340258.68,65,807490.5,2,279424.42,6,71832.72,6,626095.31,6,153086.01,53,513.61,36,612881.86,59,275395.66,27
Frank,Buenos Aires,America,707795.88,13,848500.91,42,607325.91,84,615662.34,23,413427.65,2,549069.47,25,307068.24,94,614426.03,96,518196.82,70,497601.37,99,594265.22,63,685420.2,59,364551.12,55,722253.82,31,873912.05,13,684885.86,99,154008.93,3,485566.19,58,698177.3,47,268156.4,38,764822.28,96,732995.13,84,871253.31,40,883697.73,20,225060.21,83,96481.67,5,918041.3,14,835995.97,53,319691.33,49,752584.11,70,305287.57,31,713421.07,4,4764.07,98
Adam,Madrid,Europe,500766.94,96,138246.89,49,549437.36,29,342236.34,93,470159.06,43,247515.6,32,514533.48,4,769453.31,85,527587.74,15,584246.74,68,995353.56,11,726875.99,60,976350.45,73,124627.04,69,183401.14,9,850341.45,84,947066.21,37,670437.87,71,175949.65,28,905189.46,56,153717.51,8,818538.02,63,436498.1,9,33991.0,9,484783.94,61,644313.99,45,528094.37,78,788653.98,71,534079.01,59,142236.67,36,218021.52,8,115710.25,4,510416.86,58
Eve,London,Europe,345834.55,15,61615.82,42,533538.3,34,462974.02,62,446780.41,64,272188.31,95,153549.22,43,67096.21,56,188911.49,96,855289.62,55,711771.38,51,952905.01,71,105891.99,49,539862.65,25,966340.25,65,587478.21,37,966540.93,15,788796.6,97,568508.42,81,566954.89,15,653886.72,19,278984.98,16,571126.22,91,568131.22,50,855466.79,12,687173.77,5,199684.4,72,770372.7,63,97306.76,23,960803.14,55,981969.17,87,194803.84,75,493849.56,8
Frank,Johannesburg,Africa,612622.58,39,681802.52,41,653480.12,35,598591.12,68,944045.76,98,909030.39,11,295535.86,94,564957.51,62,328750.9,30,618688.43,22,466848.48,93,715661.16,19,5224.03,49,45341.11,42,271091.47,89,35996.07,72,652884.37,29,795770.8,60,163014.06,56,653936.98,42,661409.36,20,449345.89,92,736603.5,95,328028.4,45,382435.32,86,22619.45,43,195159.1,26,77016.26,16,887614.73,62,392895.77,40,369656.47,91,990799.5,33,680670.86,95
Grace,Los Angeles,America,438547.85,96,716564.59,98,219224.04,37,412712.76,58,645585.39,72,50974.0,25,818113.32,5,731136.2,56,283860.62,14,959062.61,0,950602.66,12,353544.12,66,536332.97,22,812101.02,4,400738.3,44,167074.32,1,909065.05,21,708871.99,68,49926.79,94,144623.79,5,571267.93,68,794023.32,73,666467.57,31,958764.49,10,888344.33,99,867470.99,42,74363.04,4,540541.15,93,481314.36,94,921839.05,74,664381.22,35,407374.87,8,83957.42,90
Adam,New York,America,121924.51,53,431359.5,95,456059.6,89,585431.23,38,396271.67,21,146689.04,7,103518.4,80,684478.06,17,70444.64,6,411074.02,73,569352.35,92,491189.58,98,533198.42,37,850995.38,99,618446.66,10,764177.53,96,842886.79,1,385159.12,34,755998.06,74,103718.12,6,867025.0,88,792359.73,14,544295.83,76,838048.06,41,388815.41,74,175674.62,66,967972.62,38,103814.37,36,16001.12,78,8492.75,64,428677.74,56,423519.24,86,428387.53,21
Grace,London,Europe,82942.19,73,336631.35,83,973825.1,58,561135.42,85,130101.43,51,573052.66,15,817778.05,90,843611.61,4,877624.04,86,181229.91,52,205198.36,0,791155.85,84,121329.14,43,801545.05,27,622000.55,67,592873.09,73,199343.69,70,208877.5,75,157622.27,38,89652.02,30,672027.18,72,826322.75,93,75104.29,13,889644.4,68,722376.33,96,685599.16,28,638030.47,68,43282.96,68,781439.71,86,635719.82,97,242078.91,68,533867.82,18,501157.32,34
Bob,London,Europe,416903.68,51,341251.69,8,27195.19,26,334634.58,65,589554.52,36,528483.96,2,829193.29,55,815007.09,53,47395.52,34,709202.14,94,19027.19,24,709102.8,29,56687.12,76,199259.95,89,559493.31,84,300422.82,99,607809.67,72,359252.56,60,352512.16,38,241390.08,42,397572.03,4,135108.99,35,217583.11,58,680812.56,94,979209.48,99,506171.88,47,152286.19,24,134101.69,58,46504.15,1,646225.13,78,629548.72,38,328872.97,79,336703.78,60
Charlie,Buenos Aires,America,159061.32,79,625143.28,79,62964.5,5,146200.5,81,569058.53,35,181079.5,4,174371.01,3,695458.93,84,508355.51,85,67994.86,68,777088.01,68,919237.72,49,882802.63,67,445701.34,42,558762.14,40,957767.92,7,688901.33,42,485077.27,12,211865.88,20,472228.76,18,35844.96,78,18322.77,11,829729.7,21,799743.42,84,4466.9,35,990201.55,32,747902.04,64,844793.37,26,350254.52,24,687347.4,77,233992.02,19,403061.19,82,454693.29,80
Eve,Shanghai,Asia,309099.8,37,869251.07,95,394491.66,25,237027.51,54,118366.3,16,47564.62,25,975758.04,66,27984.02,29,566792.6,7,962517.2,57,908847.41,13,578542.8,37,141313.41,4,230933.03,62,709161.42,26,29905.47,75,553804.59,3,206470.87,32,9092.52,65,756730.78,10,366425.49,91,937386.77,64,833722.97,2,487857.93,51,408128.23,65,520463.6,1,439573.17,46,435467.36,86,770826.27,90,925742.51,29,947703.16,39,99071.26,29,108734.71,38
Grace,Toronto,America,965794.69,77,301698.45,56,193415.69,27,392473.45,85,868121.59,32,85329.31,62,62944.79,40,487169.11,53,683461.98,10,767538.26,62,235171.93,36,481651.95,5,914483.14,43,995928.88,21,552118.41,1,174810.98,13,954263.26,77,189360.46,77,202898.72,47,174638.0,84,475225.27,73,768707.59,74,7625.67,45,283147.06,40,788599.14,44,648259.07,17,505985.24,65,874223.26,51,51949.08,55,588950.86,19,530149.59,85,700129.97,98,605719.31,80
Eve,Singapore,Asia,395894.08,36,699827.03,89,282544.62,66,111153.98,62,508487.07,23,149563.73,31,531544.49,89,140327.82,77,102997.13,62,846127.85,63,943705.58,74,377439.18,14,560332.65,67,855167.48,9,951137.96,57,733352.72,96,84676.75,43,149255.89,96,539374.69,93,624596.85,5,872100.07,98,985410.49,64,313265.71,18,405591.76,83,302326.91,50,494326.89,32,697151.21,98,805895.09,46,214977.63,56,518736.0,68,445053.1,33,889940.95,58,551996.68,94
David,Johannesburg,Africa,375698.25,2,732637.19,93,369029.88,5,728344.14,52,162917.4,37,558369.96,1,920736.46,12,294798.26,10,483239.94,62,621367.87,72,86748.31,75,548938.97,8,967583.26,42,616782.26,88,408416.55,13,353704.22,36,631642.45,25,760029.35,47,761758.87,42,284647.6,83,334604.37,62,92645.85,77,408377.52,98,329451.54,38,853489.93,56,341226.49,96,426854.54,67,983260.88,14,192299.38,22,899506.76,91,148492.29,78,486716.07,57,511584.61,8
Frank,Toronto,America,986883.39,96,48653.69,34,54316.63,89,139962.32,96,174449.59,14,808263.63,89,227885.78,7,267960.94,43,247855.17,74,601107.07,43,975608.2,63,777575.22,89,570846.12,46,953154.44,4,297996.6,77,732243.1,29,183337.09,15,840288.96,28,208105.52,53,365136.38,4,98875.6,95,339551.85,11,448584.93,31,735814.95,3,110499.75,42,230124.65,60,661830.77,70,334316.61,29,193856.32,10,811175.16,2,750252.69,52,559426.09,57,748969.88,66
Bob,New York,America,659229.81,9,251993.45,56,654456.54,91,562614.51,99,443419.23,76,966827.38,88,446946.49,70,796064.83,46,492961.38,86,790319.8,65,885606.07,70,935583.28,5,351461.52,44,660483.37,97,696340.71,71,345515.87,36,867277.33,74,829392.34,0,435150.6,2,770742.12,35,483415.24,23,60163.99,14,327393.75,60,322579.18,74,767359.24,88,57095.94,90,948752.24,20,592268.98,33,294260.44,9,169998.8,66,286532.29,38,992262.7,76,776542.17,1
Eve,London,Europe,562273.37,9,180769.76,64,462888.24,73,579313.62,55,727982.19,22,632842.99,24,570722.04,15,455396.19,67,79949.55,56,382979.16,58,336251.32,62,877882.29,2,975755.65,22,715520.74,82,53992.81,52,874792.85,54,944183.71,41,140800.46,82,802991.97,41,400027.34,62,31313.71,18,73471.64,48,68565.42,20,79562.24,37,404261.82,84,663259.62,52,100187.08,10,316742.49,58,538672.95,47,764069.8,89,644551.46,37,71193.49,67,374644.23,93
Adam,London,Europe,338270.41,89,239483.3,60,406233.23,55,36971.07,75,558648.75,3,119044.36,5,443092.73,6,847986.45,78,299982.63,64,548161.36,76,793893.79,83,925914.44,43,683310.06,3,724400.93,51,381738.92,60,369989.19,52,971599.73,27,220598.56,56,961303.89,79,511011.43,55,52.45,41,973752.79,62,583713.32,70,988216.97,22,570557.73,29,466658.34,26,396396.63,6,464768.89,11,737131.62,2,860883.21,89,322817.12,91,734299.84,28,11890.07,82
Charlie,Cairo,Africa,234314.44,0,52661.57,18,777468.54,48,264150.13,39,595539.74,79,732017.77,61,113737.19,52,413577.52,29,851964.98,79,375905.06,91,628564.82,25,883112.28,1,39022.4,72,584555.02,90,828710.04,4,599793.68,1,189342.67,25,427596.64,96,218708.68,94,223000.39,67,260936.15,15,326051.04,25,948376.58,34,775803.27,36,856563.28,55,639362.31,32,27197.09,41,933474.94,23,989636.01,42,608036.26,81,411757.03,26,922632.53,49,352888.39,87
Eve,Cairo,Africa,887429.2,38,224817.09,83,749218.8,26,407368.46,90,700565.46,89,338037.85,75,233398.07,69,124884.28,83,897248.46,89,135088.74,28,472826.55,34,551269.8,53,953378.76,0,703185.2,67,655283.89,0,671390.82,9,772803.94,72,266215.31,63,284479.1,6,803889.99,69,624326.29,96,441922.78,0,679202.83,76,139368.0,66,275334.91,66,258611.25,35,136450.36,7,732210.48,73,57653.26,5,842729.74,86,282859.67,46,230050.64,23,888663.67,43
Bob,Berlin,Europe,564892.83,54,688749.4,19,502319.57,87,59277.2,1,888212.33,61,204140.83,53,331233.31,19,722205.83,80,968164.7,68,127975.04,38,159392.05,25,749266.26,40,48897.33,19,145251.31,48,614127.22,35,903291.3,13,512580.61,65,352323.87,20,725216.67,29,119346.35,58,920073.76,26,44139.18,8,296327.22,0,919585.57,26,675429.17,31,658126.16,56,772590.71,35,722423.58,12,486555.39,50,547039.75,70,453876.39,51,860487.58,80,771003.29,38
Frank,Madrid,Europe,143996.49,60,943153.77,26,831530.27,38,437628.25,72,419992.51,39,294715.88,63,902557.51,97,682254.17,65,891681.79,94,889958.25,4,817555.32,25,483211.35,97,623596.97,1,526658.4,84,112847.28,31,150887.31,96,880854.65,64,414714.99,73,759634.99,65,873979.78,54,952659.43,24,816334.51,11,592128.74,30,166565.69,38,325667.91,37,565029.22,97,9599.72,74,201634.06,61,600055.75,8,112698.85,79,64910.11,95,906446.01,26,328596.2,51
Eve,Tokyo,Asia,835546.56,52,230802.61,18,79489.9,41,695807.06,93,477183.96,30,634459.94,34,393085.41,94,206044.68,68,920022.23,40,881957.73,91,952060.08,83,490280.07,78,773227.13,41,186497.88,53,96084.46,73,32730.0,65,688060.75,85,374827.21,30,759773.49,40,522723.65,87,184779.55,10,181169.78,33,119368.64,75,546969.78,23,748517.04,36,886236.18,62,300171.62,44,597990.44,43,191514.96,0,93600.83,78,727399.77,22,813300.9,19,944544.02,3
Charlie,London,Europe,378146.28,91,59215.01,75,275021.21,21,929533.12,31,716071.12,78,217525.4,83,685196.89,84,501875.72,81,317715.26,99,345888.08,2,893942.59,0,612800.1,37,866227.57,36,810136.89,20,125426.19,8,485912.18,18,596388.67,78,87666.02,92,106400.62,85,766278.54,99,716191.83,46,957721.31,28,511888.39,32,921874.27,40,681742.27,61,823309.92,86,299671.28,11,290757.16,91,37503.33,53,336896.68,18,753446.44,21,49340.95,74,41402.42,45
